run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
15/05/2024 09:49,202403,HEATHROW,USA,CINCINNATI,BRITISH AIRWAYS PLC,D,S,18,0,2,0.0,15.0,45.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,12.0,0,0.0,
15/05/2024 09:49,202403,HEATHROW,USA,DALLAS/FORT WORTH,AMERICAN AIRLINES,D,S,107,0,2,0.917431,55.045872,31.192661,6.422018,0.917431,2.752294,0.0,0.0,0.917431,0.0,1.834862,16.0,84,95.238095,5.0
15/05/2024 09:49,202403,HEATHROW,USA,DALLAS/FORT WORTH,BRITISH AIRWAYS PLC,D,S,30,0,1,0.0,6.451613,41.935484,22.580645,12.903226,6.451613,6.451613,0.0,0.0,0.0,3.225806,32.0,31,9.677419,57.0
15/05/2024 09:49,202403,HEATHROW,USA,DENVER INTERNATIONAL,BRITISH AIRWAYS PLC,D,S,30,0,1,0.0,22.580645,45.16129,16.129032,9.677419,0.0,0.0,3.225806,0.0,0.0,3.225806,16.0,31,22.580645,43.0
15/05/2024 09:49,202403,HEATHROW,USA,DENVER INTERNATIONAL,UNITED AIRLINES,D,S,32,0,0,0.0,65.625,21.875,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36,55.555556,25.0
15/05/2024 09:49,202403,HEATHROW,USA,DETROIT,DELTA AIRLINES,D,S,43,0,2,0.0,53.333333,37.777778,0.0,2.222222,2.222222,0.0,0.0,0.0,0.0,4.444444,6.0,35,77.142857,14.0
15/05/2024 09:49,202403,HEATHROW,USA,HOUSTON,BRITISH AIRWAYS PLC,D,S,52,0,0,0.0,17.307692,38.461538,19.230769,15.384615,5.769231,1.923077,1.923077,0.0,0.0,0.0,24.0,48,27.45098,47.0
15/05/2024 09:49,202403,HEATHROW,USA,HOUSTON,UNITED AIRLINES,D,S,62,0,0,0.0,38.709677,33.870968,12.903226,6.451613,8.064516,0.0,0.0,0.0,0.0,0.0,14.0,62,74.193548,18.0
15/05/2024 09:49,202403,HEATHROW,USA,LAS VEGAS,BRITISH AIRWAYS PLC,D,S,31,0,0,0.0,16.129032,45.16129,22.580645,12.903226,3.225806,0.0,0.0,0.0,0.0,0.0,15.0,31,9.677419,65.0
15/05/2024 09:49,202403,HEATHROW,USA,LAS VEGAS,VIRGIN ATLANTIC AIRWAYS LTD,D,S,31,0,0,0.0,41.935484,38.709677,9.677419,6.451613,3.225806,0.0,0.0,0.0,0.0,0.0,10.0,31,80.645161,8.0
15/05/2024 09:49,202403,HEATHROW,USA,LOS ANGELES INTERNATIONAL,AMERICAN AIRLINES,D,S,86,0,2,0.0,68.181818,17.045455,6.818182,2.272727,2.272727,1.136364,0.0,0.0,0.0,2.272727,8.0,58,81.034483,47.0
15/05/2024 09:49,202403,HEATHROW,USA,LOS ANGELES INTERNATIONAL,BRITISH AIRWAYS PLC,D,S,90,0,4,0.0,14.893617,36.170213,23.404255,9.574468,6.382979,1.06383,4.255319,0.0,0.0,4.255319,28.0,89,21.505376,39.0
15/05/2024 09:49,202403,HEATHROW,USA,LOS ANGELES INTERNATIONAL,DELTA AIRLINES,D,S,31,0,0,0.0,58.064516,32.258065,6.451613,0.0,3.225806,0.0,0.0,0.0,0.0,0.0,6.0,6,83.333333,15.0
15/05/2024 09:49,202403,HEATHROW,USA,LOS ANGELES INTERNATIONAL,UNITED AIRLINES,D,S,31,0,1,0.0,46.875,34.375,12.5,0.0,3.125,0.0,0.0,0.0,0.0,3.125,8.0,37,64.864865,25.0
15/05/2024 09:49,202403,HEATHROW,USA,LOS ANGELES INTERNATIONAL,VIRGIN ATLANTIC AIRWAYS LTD,D,S,62,0,0,0.0,12.903226,50.0,25.806452,9.677419,1.612903,0.0,0.0,0.0,0.0,0.0,15.0,62,61.290323,25.0
15/05/2024 09:49,202403,HEATHROW,USA,MIAMI INTERNATIONAL,AMERICAN AIRLINES,D,S,62,0,0,1.612903,66.129032,20.967742,1.612903,6.451613,1.612903,1.612903,0.0,0.0,0.0,0.0,9.0,56,94.642857,2.0
15/05/2024 09:49,202403,HEATHROW,USA,MIAMI INTERNATIONAL,BRITISH AIRWAYS PLC,D,S,57,0,5,0.0,6.451613,40.322581,9.677419,25.806452,8.064516,0.0,1.612903,0.0,0.0,8.064516,27.0,60,27.419355,40.0
15/05/2024 09:49,202403,HEATHROW,USA,MIAMI INTERNATIONAL,VIRGIN ATLANTIC AIRWAYS LTD,D,S,62,0,0,0.0,22.580645,61.290323,12.903226,3.225806,0.0,0.0,0.0,0.0,0.0,0.0,7.0,52,57.692308,17.0
15/05/2024 09:49,202403,HEATHROW,USA,MINNEAPOLIS-ST PAUL,DELTA AIRLINES,D,S,31,0,1,0.0,53.125,37.5,0.0,3.125,0.0,3.125,0.0,0.0,0.0,3.125,8.0,31,62.5,20.0
15/05/2024 09:49,202403,HEATHROW,USA,NASHVILLE METROPOLITAN,BRITISH AIRWAYS PLC,D,S,27,0,0,0.0,18.518519,44.444444,25.925926,3.703704,3.703704,3.703704,0.0,0.0,0.0,0.0,19.0,27,37.037037,26.0
15/05/2024 09:49,202403,HEATHROW,USA,NEW ORLEANS,BRITISH AIRWAYS PLC,D,S,19,0,0,0.0,31.578947,36.842105,15.789474,10.526316,5.263158,0.0,0.0,0.0,0.0,0.0,13.0,15,33.333333,41.0
15/05/2024 09:49,202403,HEATHROW,USA,NEW YORK (JF KENNEDY),AMERICAN AIRLINES,D,S,117,0,2,2.521008,54.621849,23.529412,7.563025,3.361345,3.361345,0.0,0.840336,2.521008,0.0,1.680672,35.0,119,85.833333,43.0
15/05/2024 09:49,202403,HEATHROW,USA,NEW YORK (JF KENNEDY),BRITISH AIRWAYS PLC,D,S,239,0,9,0.0,41.935484,37.903226,9.677419,3.225806,2.419355,0.806452,0.403226,0.0,0.0,3.629032,10.0,205,32.407407,30.0
15/05/2024 09:49,202403,HEATHROW,USA,NEW YORK (JF KENNEDY),DELTA AIRLINES,D,S,61,0,2,1.587302,52.380952,34.920635,4.761905,3.174603,0.0,0.0,0.0,0.0,0.0,3.174603,4.0,62,80.645161,15.0
15/05/2024 09:49,202403,HEATHROW,USA,NEW YORK (JF KENNEDY),JETBLUE AIRWAYS CORPORATION,D,S,62,0,0,1.612903,40.322581,43.548387,8.064516,1.612903,1.612903,1.612903,0.0,1.612903,0.0,0.0,15.0,37,69.047619,50.0
15/05/2024 09:49,202403,HEATHROW,USA,NEW YORK (JF KENNEDY),VIRGIN ATLANTIC AIRWAYS LTD,D,S,173,0,0,0.0,46.242775,44.508671,5.780347,1.156069,2.312139,0.0,0.0,0.0,0.0,0.0,6.0,130,63.157895,20.0
15/05/2024 09:49,202403,HEATHROW,USA,NEW YORK (NEWARK),BRITISH AIRWAYS PLC,D,S,88,0,4,0.0,17.391304,47.826087,9.782609,18.478261,1.086957,1.086957,0.0,0.0,0.0,4.347826,15.0,86,38.043478,27.0
15/05/2024 09:49,202403,HEATHROW,USA,NEW YORK (NEWARK),UNITED AIRLINES,D,S,170,0,5,1.142857,68.0,17.714286,3.428571,2.285714,2.857143,0.571429,1.142857,0.0,0.0,2.857143,8.0,215,91.627907,9.0
15/05/2024 09:49,202403,HEATHROW,USA,ORLANDO,VIRGIN ATLANTIC AIRWAYS LTD,D,S,32,0,0,0.0,31.25,56.25,9.375,3.125,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37,64.864865,12.0
15/05/2024 09:49,202403,HEATHROW,USA,PHILADELPHIA INTERNATIONAL,AMERICAN AIRLINES,D,S,32,0,0,0.0,62.5,21.875,6.25,6.25,0.0,3.125,0.0,0.0,0.0,0.0,10.0,37,83.783784,14.0
15/05/2024 09:49,202403,HEATHROW,USA,PHILADELPHIA INTERNATIONAL,BRITISH AIRWAYS PLC,D,S,30,0,0,0.0,10.0,63.333333,13.333333,6.666667,6.666667,0.0,0.0,0.0,0.0,0.0,16.0,31,22.580645,36.0
15/05/2024 09:49,202403,HEATHROW,USA,PHOENIX,AMERICAN AIRLINES,D,S,31,0,0,0.0,67.741935,22.580645,6.451613,0.0,3.225806,0.0,0.0,0.0,0.0,0.0,5.0,31,96.774194,2.0
15/05/2024 09:49,202403,HEATHROW,USA,PHOENIX,BRITISH AIRWAYS PLC,D,S,30,0,1,0.0,6.451613,45.16129,22.580645,9.677419,12.903226,0.0,0.0,0.0,0.0,3.225806,26.0,30,30.0,42.0
15/05/2024 09:49,202403,HEATHROW,USA,PITTSBURGH,BRITISH AIRWAYS PLC,D,S,17,0,0,0.0,41.176471,29.411765,5.882353,17.647059,5.882353,0.0,0.0,0.0,0.0,0.0,19.0,17,44.444444,22.0
15/05/2024 09:49,202403,HEATHROW,USA,PORTLAND (OREGON),BRITISH AIRWAYS PLC,D,S,17,0,1,0.0,22.222222,33.333333,16.666667,11.111111,11.111111,0.0,0.0,0.0,0.0,5.555556,19.0,18,22.222222,35.0
15/05/2024 09:49,202403,HEATHROW,USA,RALEIGH,AMERICAN AIRLINES,D,S,31,0,0,3.225806,80.645161,9.677419,3.225806,0.0,0.0,3.225806,0.0,0.0,0.0,0.0,6.0,30,90.322581,5.0
15/05/2024 09:49,202403,HEATHROW,USA,SALT LAKE CITY,DELTA AIRLINES,D,S,31,0,0,0.0,45.16129,48.387097,3.225806,0.0,3.225806,0.0,0.0,0.0,0.0,0.0,6.0,24,83.333333,6.0
15/05/2024 09:49,202403,HEATHROW,USA,SAN DIEGO,BRITISH AIRWAYS PLC,D,S,31,0,0,0.0,32.258065,35.483871,12.903226,16.129032,0.0,0.0,3.225806,0.0,0.0,0.0,21.0,31,45.16129,24.0
15/05/2024 09:49,202403,HEATHROW,USA,SAN FRANCISCO,BRITISH AIRWAYS PLC,D,S,61,0,1,0.0,14.516129,38.709677,14.516129,19.354839,4.83871,3.225806,3.225806,0.0,0.0,1.612903,34.0,61,27.419355,74.0
15/05/2024 09:49,202403,HEATHROW,USA,SAN FRANCISCO,UNITED AIRLINES,D,S,63,0,0,0.0,31.746032,47.619048,11.111111,4.761905,1.587302,0.0,3.174603,0.0,0.0,0.0,15.0,67,68.656716,22.0
15/05/2024 09:49,202403,HEATHROW,USA,SAN FRANCISCO,VIRGIN ATLANTIC AIRWAYS LTD,D,S,32,0,0,0.0,43.75,53.125,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,4.0,37,40.540541,32.0
15/05/2024 09:49,202403,HEATHROW,USA,SEATTLE (TACOMA),BRITISH AIRWAYS PLC,D,S,44,0,1,0.0,26.666667,42.222222,11.111111,6.666667,11.111111,0.0,0.0,0.0,0.0,2.222222,18.0,45,23.404255,40.0
15/05/2024 09:49,202403,HEATHROW,USA,SEATTLE (TACOMA),DELTA AIRLINES,D,S,26,0,2,0.0,28.571429,32.142857,21.428571,3.571429,7.142857,0.0,0.0,0.0,0.0,7.142857,15.0,26,84.615385,7.0
15/05/2024 09:49,202403,HEATHROW,USA,SEATTLE (TACOMA),VIRGIN ATLANTIC AIRWAYS LTD,D,S,31,0,0,0.0,25.806452,67.741935,6.451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28,79.310345,9.0
15/05/2024 09:49,202403,HEATHROW,USA,TAMPA,VIRGIN ATLANTIC AIRWAYS LTD,D,S,31,0,0,0.0,51.612903,35.483871,3.225806,9.677419,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31,77.419355,9.0
15/05/2024 09:49,202403,HEATHROW,USA,WASHINGTON (DULLES),BRITISH AIRWAYS PLC,D,S,52,0,0,0.0,25.0,48.076923,19.230769,5.769231,1.923077,0.0,0.0,0.0,0.0,0.0,11.0,62,19.047619,46.0
15/05/2024 09:49,202403,HEATHROW,USA,WASHINGTON (DULLES),UNITED AIRLINES,D,S,62,0,0,0.0,50.0,41.935484,3.225806,1.612903,3.225806,0.0,0.0,0.0,0.0,0.0,7.0,92,86.170213,9.0
15/05/2024 09:49,202403,HEATHROW,USA,WASHINGTON (DULLES),VIRGIN ATLANTIC AIRWAYS LTD,D,S,31,0,0,0.0,38.709677,51.612903,6.451613,3.225806,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30,80.645161,7.0
15/05/2024 09:49,202403,HEATHROW,GHANA,ACCRA,BRITISH AIRWAYS PLC,D,S,31,0,0,0.0,0.0,25.806452,29.032258,29.032258,12.903226,0.0,3.225806,0.0,0.0,0.0,38.0,31,3.225806,45.0
15/05/2024 09:49,202403,HEATHROW,NIGERIA,ABUJA,BRITISH AIRWAYS PLC,D,S,31,0,0,0.0,45.16129,38.709677,12.903226,0.0,3.225806,0.0,0.0,0.0,0.0,0.0,8.0,31,67.741935,16.0
15/05/2024 09:49,202403,HEATHROW,NIGERIA,LAGOS,BRITISH AIRWAYS PLC,D,S,31,0,0,0.0,3.225806,67.741935,12.903226,12.903226,3.225806,0.0,0.0,0.0,0.0,0.0,14.0,31,29.032258,40.0
15/05/2024 09:49,202403,HEATHROW,NIGERIA,LAGOS,VIRGIN ATLANTIC AIRWAYS LTD,D,S,31,0,0,0.0,48.387097,29.032258,12.903226,9.677419,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31,74.193548,10.0
15/05/2024 09:49,202403,HEATHROW,AUSTRIA,INNSBRUCK,BRITISH AIRWAYS PLC,D,S,29,0,0,0.0,48.275862,34.482759,17.241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40,46.341463,26.0
15/05/2024 09:49,202403,HEATHROW,AUSTRIA,SALZBURG,BRITISH AIRWAYS PLC,D,S,19,0,0,0.0,36.842105,52.631579,5.263158,5.263158,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15,37.5,42.0
15/05/2024 09:49,202403,HEATHROW,AUSTRIA,SALZBURG,LUFTHANSA,D,S,5,0,0,0.0,0.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,
15/05/2024 09:49,202403,HEATHROW,AUSTRIA,VIENNA,AUSTRIAN AIRLINES,D,S,144,0,10,0.0,27.272727,51.298701,7.142857,5.194805,1.948052,0.649351,0.0,0.0,0.0,6.493506,10.0,124,72.580645,15.0
15/05/2024 09:49,202403,HEATHROW,AUSTRIA,VIENNA,BRITISH AIRWAYS PLC,D,S,133,0,3,0.0,31.617647,41.176471,11.764706,8.088235,3.676471,1.470588,0.0,0.0,0.0,2.205882,14.0,104,44.036697,29.0
15/05/2024 09:49,202403,HEATHROW,BELGIUM,BRUSSELS,BRITISH AIRWAYS PLC,D,S,130,0,5,0.0,30.37037,39.259259,14.814815,5.185185,6.666667,0.0,0.0,0.0,0.0,3.703704,14.0,121,40.145985,29.0
15/05/2024 09:49,202403,HEATHROW,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,D,S,117,0,1,0.0,26.271186,50.847458,9.322034,10.169492,1.694915,0.847458,0.0,0.0,0.0,0.847458,13.0,89,57.303371,21.0
15/05/2024 09:49,202403,HEATHROW,CROATIA,ZAGREB,BRITISH AIRWAYS PLC,D,S,27,0,0,0.0,18.518519,66.666667,0.0,14.814815,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25,30.769231,34.0
15/05/2024 09:49,202403,HEATHROW,CROATIA,ZAGREB,CROATIA AIRLINES,D,S,18,0,0,0.0,5.555556,50.0,11.111111,27.777778,5.555556,0.0,0.0,0.0,0.0,0.0,24.0,18,22.222222,36.0
15/05/2024 09:49,202403,HEATHROW,CYPRUS,LARNACA,BRITISH AIRWAYS PLC,D,S,69,0,0,0.0,8.695652,53.623188,24.637681,8.695652,1.449275,1.449275,1.449275,0.0,0.0,0.0,20.0,71,19.178082,36.0
15/05/2024 09:49,202403,HEATHROW,DENMARK,BILLUND,BRITISH AIRWAYS PLC,D,S,30,0,1,0.0,38.709677,35.483871,9.677419,3.225806,9.677419,0.0,0.0,0.0,0.0,3.225806,15.0,30,22.580645,46.0
15/05/2024 09:49,202403,HEATHROW,DENMARK,COPENHAGEN,BRITISH AIRWAYS PLC,D,S,176,0,5,0.0,28.729282,39.226519,18.78453,8.287293,0.552486,1.657459,0.0,0.0,0.0,2.762431,13.0,161,50.909091,25.0
15/05/2024 09:49,202403,HEATHROW,DENMARK,COPENHAGEN,SAS,D,S,117,0,2,0.0,59.663866,28.571429,4.201681,2.521008,3.361345,0.0,0.0,0.0,0.0,1.680672,6.0,106,77.777778,11.0
15/05/2024 09:49,202403,HEATHROW,DENMARK,COPENHAGEN,SCANDINAVIAN AIRLINES IRELAND LTD,D,S,14,0,0,0.0,57.142857,21.428571,14.285714,7.142857,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23,73.913043,9.0
15/05/2024 09:49,202403,HEATHROW,FINLAND,HELSINKI,FINNAIR,D,S,129,0,0,0.0,24.806202,44.96124,17.054264,10.852713,1.550388,0.775194,0.0,0.0,0.0,0.0,14.0,122,71.311475,17.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,GRENOBLE,BRITISH AIRWAYS PLC,D,C,5,0,0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,50.0,18.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,GRENOBLE,BRITISH AIRWAYS PLC,D,S,10,0,0,0.0,20.0,50.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8,37.5,65.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,LYON,BRITISH AIRWAYS PLC,D,C,6,0,0,0.0,16.666667,83.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4,75.0,17.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,LYON,BRITISH AIRWAYS PLC,D,S,94,0,1,0.0,30.526316,48.421053,11.578947,5.263158,3.157895,0.0,0.0,0.0,0.0,1.052632,11.0,83,33.695652,29.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,MARSEILLE,BRITISH AIRWAYS PLC,D,S,59,0,0,0.0,33.898305,47.457627,10.169492,5.084746,1.694915,1.694915,0.0,0.0,0.0,0.0,10.0,55,36.923077,31.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,NICE,AIR FRANCE,D,S,31,0,0,0.0,38.709677,41.935484,16.129032,0.0,3.225806,0.0,0.0,0.0,0.0,0.0,9.0,30,33.333333,43.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,NICE,BRITISH AIRWAYS PLC,D,S,171,0,3,0.0,27.011494,37.931034,16.666667,12.068966,3.448276,0.574713,0.574713,0.0,0.0,1.724138,17.0,138,36.363636,31.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,D,S,175,0,5,0.0,32.222222,47.777778,11.111111,3.888889,1.666667,0.0,0.555556,0.0,0.0,2.777778,10.0,177,57.865169,24.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,PARIS (CHARLES DE GAULLE),BRITISH AIRWAYS PLC,D,S,214,0,5,0.0,32.420091,40.639269,14.155251,7.762557,1.826484,0.913242,0.0,0.0,0.0,2.283105,12.0,175,35.051546,30.0
15/05/2024 09:49,202403,HEATHROW,FRANCE,TOULOUSE (BLAGNAC),BRITISH AIRWAYS PLC,D,S,88,0,0,0.0,26.136364,46.590909,6.818182,13.636364,4.545455,1.136364,1.136364,0.0,0.0,0.0,18.0,76,35.714286,32.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,BERLIN BRANDENBURG,BRITISH AIRWAYS PLC,D,S,200,0,5,0.0,29.268293,42.439024,17.073171,5.853659,2.439024,0.0,0.487805,0.0,0.0,2.439024,12.0,181,40.0,28.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,COLOGNE BONN,BRITISH AIRWAYS PLC,D,S,51,0,1,0.0,36.538462,34.615385,15.384615,7.692308,3.846154,0.0,0.0,0.0,0.0,1.923077,13.0,0,0.0,
15/05/2024 09:49,202403,HEATHROW,GERMANY,COLOGNE BONN,EUROWINGS LUFTVERKEHRS,D,S,77,0,1,0.0,44.871795,34.615385,7.692308,8.974359,2.564103,0.0,0.0,0.0,0.0,1.282051,9.0,74,66.666667,16.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,DUSSELDORF,BRITISH AIRWAYS PLC,D,S,129,0,2,0.0,41.984733,32.061069,15.267176,6.10687,2.290076,0.0,0.763359,0.0,0.0,1.526718,11.0,106,48.305085,24.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,DUSSELDORF,EUROWINGS LUFTVERKEHRS,D,S,114,0,1,0.0,24.347826,47.826087,14.782609,6.956522,5.217391,0.0,0.0,0.0,0.0,0.869565,12.0,105,66.972477,18.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,FRANKFURT MAIN,BRITISH AIRWAYS PLC,D,S,141,0,2,0.0,25.874126,44.755245,15.384615,9.79021,2.097902,0.699301,0.0,0.0,0.0,1.398601,13.0,133,39.86014,26.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,FRANKFURT MAIN,LUFTHANSA,D,S,315,0,41,0.0,25.561798,44.94382,9.269663,7.022472,1.404494,0.280899,0.0,0.0,0.0,11.516854,10.0,290,64.765101,19.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,HAMBURG,BRITISH AIRWAYS PLC,D,S,136,0,2,0.0,31.15942,38.405797,13.768116,12.318841,2.173913,0.724638,0.0,0.0,0.0,1.449275,13.0,125,49.62406,28.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,HAMBURG,EUROWINGS LUFTVERKEHRS,D,S,81,0,2,0.0,20.481928,51.807229,10.843373,8.433735,6.024096,0.0,0.0,0.0,0.0,2.409639,14.0,75,64.935065,14.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,HANOVER,BRITISH AIRWAYS PLC,D,S,72,0,2,0.0,29.72973,40.540541,14.864865,5.405405,5.405405,1.351351,0.0,0.0,0.0,2.702703,14.0,50,51.851852,29.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,MUNICH,BRITISH AIRWAYS PLC,D,S,164,0,2,0.0,30.120482,42.771084,12.650602,9.036145,3.012048,0.60241,0.60241,0.0,0.0,1.204819,14.0,134,42.948718,24.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,MUNICH,LUFTHANSA,D,S,243,0,7,0.8,24.4,48.0,14.8,8.4,0.8,0.0,0.0,0.0,0.0,2.8,10.0,203,62.621359,20.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,STUTTGART,BRITISH AIRWAYS PLC,D,S,64,0,1,0.0,35.384615,46.153846,12.307692,3.076923,1.538462,0.0,0.0,0.0,0.0,1.538462,7.0,65,44.444444,24.0
15/05/2024 09:49,202403,HEATHROW,GERMANY,STUTTGART,EUROWINGS LUFTVERKEHRS,D,S,78,0,0,0.0,29.487179,44.871795,14.102564,10.25641,1.282051,0.0,0.0,0.0,0.0,0.0,11.0,73,76.623377,11.0
15/05/2024 09:49,202403,HEATHROW,GIBRALTAR,GIBRALTAR,BRITISH AIRWAYS PLC,D,S,50,0,0,0.0,22.0,46.0,10.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,39,33.333333,34.0
15/05/2024 09:49,202403,HEATHROW,GREECE,ATHENS,AEGEAN AIRLINES,D,S,81,0,0,1.234568,27.160494,61.728395,3.703704,4.938272,1.234568,0.0,0.0,0.0,0.0,0.0,7.0,83,71.764706,13.0
15/05/2024 09:49,202403,HEATHROW,GREECE,ATHENS,BRITISH AIRWAYS PLC,D,S,101,0,0,0.0,14.851485,49.50495,14.851485,14.851485,3.960396,1.980198,0.0,0.0,0.0,0.0,18.0,91,36.082474,26.0
15/05/2024 09:49,202403,HEATHROW,GREECE,CORFU,BRITISH AIRWAYS PLC,D,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,23.0
15/05/2024 09:49,202403,HEATHROW,GREECE,THIRA (SANTORINI),BRITISH AIRWAYS PLC,D,S,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,50.0,26.0
15/05/2024 09:49,202403,HEATHROW,ICELAND,KEFLAVIK,BRITISH AIRWAYS PLC,D,S,40,0,0,0.0,60.0,35.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,31,74.193548,17.0
15/05/2024 09:49,202403,HEATHROW,ICELAND,KEFLAVIK,ICELANDAIR,D,S,62,0,0,0.0,50.0,41.935484,4.83871,1.612903,0.0,0.0,0.0,1.612903,0.0,0.0,10.0,62,75.806452,10.0
15/05/2024 09:49,202403,HEATHROW,IRISH REPUBLIC,IRELAND WEST(KNOCK),AER LINGUS,D,S,29,0,2,0.0,25.806452,32.258065,25.806452,9.677419,0.0,0.0,0.0,0.0,0.0,6.451613,12.0,6,66.666667,8.0
15/05/2024 09:49,202403,HEATHROW,IRISH REPUBLIC,CORK,AER LINGUS,D,S,121,0,3,5.645161,38.709677,32.258065,10.483871,6.451613,4.032258,0.0,0.0,0.0,0.0,2.419355,11.0,117,70.940171,13.0
15/05/2024 09:49,202403,HEATHROW,IRISH REPUBLIC,DUBLIN,AER LINGUS,D,S,322,0,5,0.30581,32.415902,33.639144,16.819572,9.174312,4.892966,0.611621,0.611621,0.0,0.0,1.529052,17.0,306,63.311688,19.0
15/05/2024 09:49,202403,HEATHROW,IRISH REPUBLIC,DUBLIN,BRITISH AIRWAYS PLC,D,S,220,0,4,0.0,30.357143,38.392857,12.5,10.714286,6.25,0.0,0.0,0.0,0.0,1.785714,15.0,190,35.148515,29.0
15/05/2024 09:49,202403,HEATHROW,IRISH REPUBLIC,SHANNON,AER LINGUS,D,S,88,0,0,0.0,22.727273,39.772727,20.454545,12.5,3.409091,0.0,1.136364,0.0,0.0,0.0,18.0,86,54.651163,22.0
15/05/2024 09:49,202403,HEATHROW,ITALY,BOLOGNA,BRITISH AIRWAYS PLC,D,S,80,0,0,0.0,17.5,46.25,20.0,13.75,1.25,1.25,0.0,0.0,0.0,0.0,15.0,91,38.043478,33.0
15/05/2024 09:49,202403,HEATHROW,ITALY,FLORENCE,BRITISH AIRWAYS PLC,D,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,
15/05/2024 09:49,202403,HEATHROW,ITALY,MILAN (LINATE),(ITA) ITALIA TRASPOTO AEREO,D,S,56,0,0,0.0,48.214286,44.642857,1.785714,3.571429,1.785714,0.0,0.0,0.0,0.0,0.0,5.0,50,80.0,10.0
15/05/2024 09:49,202403,HEATHROW,ITALY,MILAN (LINATE),BRITISH AIRWAYS PLC,D,S,154,0,1,0.0,23.870968,49.677419,13.548387,10.322581,1.290323,0.645161,0.0,0.0,0.0,0.645161,12.0,132,40.57971,29.0
15/05/2024 09:49,202403,HEATHROW,ITALY,MILAN (MALPENSA),BRITISH AIRWAYS PLC,D,S,130,0,2,0.0,24.242424,48.484848,16.666667,6.060606,2.272727,0.757576,0.0,0.0,0.0,1.515152,13.0,96,47.524752,26.0
15/05/2024 09:49,202403,HEATHROW,ITALY,NAPLES,BRITISH AIRWAYS PLC,D,S,16,0,0,0.0,12.5,43.75,25.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,16.0,36,41.666667,26.0
